id,state,created_date,modified_date,deleted_date,nombre,genero,sinopsis,emision,fecha_salida,image,promedio_puntuaciones,categoria,color,cantidad_episodios,link_imdb,promedio_puntuaciones_imdb
667,1,2023-10-08,2024-07-07,2024-07-07,Tekken Bloodline,"1,12,22",Follow Jin Kazama and his fight to become one of the best fighters in the King of the Iron Fist tournament.,0,2022-08-18,portada/2023/05/10/Tekken_Bloodline_MID.jpg,7.3,1,3,6,https://www.imdb.com/title/tt19875850/,6.6
668,1,2023-10-08,2024-07-07,2024-07-07,Tengen Toppa Gurren Lagan,"1,5,23,35","Two friends, Simon and Kamina, become the symbols of rebellion against the powerful Spiral King, who forced mankind into subterranean villages.",0,2007-04-01,portada/2023/05/09/Tengen_Toppa_Gurren_Lagan_MID.jpg,9.2,1,5,27,https://www.imdb.com/title/tt0948103/,8.3
760,1,2023-10-13,2024-07-07,2024-07-07,Tengoku Daimakyou,"2,35","A boy grows up behind the safe walls of an apocalyptic Japan full of monsters. Tokyo flourishes as a paradise, while outside the walls of hell dangers lurk. However, a small group searches for heaven.",0,2023-04-01,portada/2023/10/13/Tengoku_Daimakyou.jpg,8.0,1,8,13,https://www.imdb.com/title/tt22817632/,8.0
669,1,2023-10-08,2024-07-07,2024-07-07,Tenjou Tenge,"1,5,11,22,34,38,42","An ongoing war takes place at Toudou Academy, where all the students and teachers are equipped in martial arts combat.",0,2004-04-02,portada/2023/05/09/Tenjou_Tenge_MID.jpg,8.4,1,5,26,https://www.imdb.com/title/tt0809815/,6.8
670,1,2023-10-08,2024-07-07,2024-07-07,Tenrou Sirius the Jaeger,"1,17,43,45,47","Imperial Capital, 1930. A strange group of people carrying musical instrument cases landed on Tokyo station. They are called the ""Jaegers"", who came to hunt vampires. Amongst them, there stood a young man with striking serenity and unusual aura. His name is Yuliy, a werewolf whos...",0,2018-07-12,portada/2023/05/09/Tenrou_Sirius_the_Jaeger_MID.jpg,7.4,1,8,12,https://www.imdb.com/title/tt8565136/,6.7
671,1,2023-10-08,2024-07-07,2024-07-07,Tensai Ouji no Akaji Kokka Saisei Jutsu,"5,12","Once upon a time in a far away land there lived a prince, a genius prince. The genius prince fought alongside his people and led them to a great many triumphs. However, truth be told, he just wants to let everything go and live in tranquility.",0,2022-01-10,portada/2023/05/10/Tensai_Ouji_no_Akaji_Kokka_Saisei_Jutsu_MID.jpg,6.6,1,8,12,https://www.imdb.com/title/tt13956466/,7.1
672,1,2023-10-08,2024-07-07,2024-07-07,Tensei Oujo to Tensai Reijou no Mahou Kakumei,"5,12,37","When noblewoman Euphyllia is unjustly stripped of her title as the kingdom's next monarch, the buffoonish Princess Anisphia takes it upon herself to right this wrong. Despite being taken for a fool 'cause of her silly antics, Anisphia is a magic genius, and she has a plan to help...",0,2022-12-26,portada/2023/05/10/Tensei_Oujo_to_Tensai_Reijou_no_Mahou_Kakumei_MID.jpg,6.7,1,8,12,https://www.imdb.com/title/tt22889156/,7.4
673,1,2023-10-08,2024-07-07,2024-07-07,Tensei Shitara Slime Datta Ken,"12,18",Average 37-year-old Minami Satoru dies and is reincarnated as the most unremarkable creature imaginable-a slime.,1,2018-10-02,portada/2023/05/09/Tensei_Shitara_Slime_Datta_Ken_MID.jpg,9.1,1,2,82,https://www.imdb.com/title/tt9054364/,8.1
674,1,2023-10-08,2024-07-07,2024-07-07,Terra Formers,"1,35,39,45","Grotesque humanoid cockroaches kill Mars colonists, so Earth dispatches elite warriors to exterminate the mutants and reclaim the planet.",0,2014-09-26,portada/2023/05/09/Terra_Formers_MID.png,7.7,1,5,28,https://www.imdb.com/title/tt3894916/,6.4
675,1,2023-10-08,2024-07-07,2024-07-07,The Book of Bantorra,"1,12",Tatakau Shisho. War and struggle between two seemingly totally opposite groups. The Armed Librarians and the followers of Shindeki Kyoudan. The Armed Librarians are exceptional people with fighting abilities far above the average person. There purpose is to guard the books of dea...,0,2009-10-02,portada/2023/10/10/The_Book_of_Bantorra.jpg,6.9,1,5,27,https://www.imdb.com/title/tt1706644/,6.7
790,1,2024-07-07,2024-07-07,2024-07-07,The Fable,"5,36","Trained as a ruthless assassin since childhood, a mob hitman is ordered to become a normal law-abiding citizen.",1,2024-04-01,portada/2024/07/07/The_Fable_MID.jpg,6.7,1,8,13,https://www.imdb.com/title/tt28329410/,7.4
676,1,2023-10-08,2024-07-07,2024-07-07,The God of High School,"1,2,5,12,22,35,43",A tournament takes place to determine the best fighter among all high school students in Korea.,0,2020-09-07,portada/2023/05/09/The_God_of_High_School_MID.jpg,7.1,1,8,13,https://www.imdb.com/title/tt12227418/,7.2
677,1,2023-10-08,2024-07-07,2024-07-07,The Law of Ueki,"1,2,5,9,43",A young student named Kousuke Ueki gets chosen to battle in a tournament. Kousuke has the power to turn garbage into trees and will fight against other students.,0,2005-04-03,portada/2023/05/09/The_Law_of_Ueki_MID.png,6.6,1,6,51,https://www.imdb.com/title/tt0988935/,7.2
678,1,2023-10-08,2024-07-07,2024-07-07,The Skullman,"1,26,42","A young man named Hayato, revisits his old hometown and got involved into the mysteries around masked murderer.",0,2007-04-28,portada/2023/05/09/The_Skullman_MID.jpg,6.4,1,8,13,https://www.imdb.com/title/tt0996277/,6.8
679,1,2023-10-08,2024-07-07,2024-07-07,The Third The Girl with the Blue Eye,"1,35","Honoka, a desert-wandering jack-of-all-trades, must deal with the technology-oppressing group known as The Third, as well as her own inner feelings and struggles.",0,2006-04-13,portada/2023/05/09/The_Third_MID.jpg,5.4,1,5,24,https://www.imdb.com/title/tt1224487/,6.7
752,1,2023-10-10,2024-07-07,2024-07-07,The Witch Hunter,"1,2,9,11,12,26,43","The story centers on two female characters: Ellis and Nadi. In the premise, Ellis is a murder suspect and finds herself on the run from an underground society called ""Hunters."" At some point, she meets a bounty hunter Nadi who is initially after the bounty on her head but eventua...",0,2007-04-01,portada/2023/10/10/El_Cazador_De_La_Bruja.jpeg,5.4,1,5,26,https://www.imdb.com/title/tt0976008/,6.8
680,1,2023-10-08,2024-07-07,2024-07-07,Tiger & Bunny,"1,5,26,42","In a world where superheroes have corporate sponsors and are the stars of their own reality TV show, a new superhero team is born as the veteran hero Wild Tiger is assigned to be partners with rookie Barnaby Brooks Jr.",0,2011-04-03,portada/2023/10/10/Tiger__Bunny.jpg,5.1,1,5,25,https://www.imdb.com/title/tt2061527/,7.2
681,1,2023-10-08,2024-07-07,2024-07-07,To Aru,"1,21,35,42",Index is still a fugitive and many powerful Magical organizations and individuals want to take her to use the books in her memory eliminating her in the process. War between those organizations is also starting to emerge. Index can only rely on her friend Touma who has always pro...,0,2008-10-04,portada/2023/10/10/To_Aru.jpg,8.4,1,7,162,https://www.imdb.com/title/tt1308089/,6.8
682,1,2023-10-08,2024-07-07,2024-07-07,To LOVE-Ru,"5,11,32,35","When an alien from the planet Deviluke runs away and goes into hiding on earth,she meets a human named Yuuki Rito. Watch as she wants to get married to him while he wants no part of it",0,2008-04-03,portada/2023/05/09/To_Love-ru_MID.jpg,6.7,1,2,79,https://www.imdb.com/title/tt1216222/,6.4
683,1,2023-10-08,2024-07-07,2024-07-07,Toaru Hikushi E No Koiuta,"2,9,32","This story follows a former prince who lost everything to a revolution, and a girl who became the symbol for the revolution. The orphaned prince, now renamed Karueru, embarks on a one-way journey to discover the ends of the heavens.",0,2014-01-05,portada/2023/05/09/Toaru_Hikuushi_e_no_Tsuioku__filme_MID.jpg,7.5,1,8,14,https://www.imdb.com/title/tt3196730/,7.0
684,1,2023-10-08,2024-07-07,2024-07-07,Tokyo Esp,"1,5,35,38,42,43","Rinka is a poor student struggling to support her father. Her world changes after witnessing a flying penguin and a school of fish swimming in the air. When one of the fish passes through Rinka, she suddenly develops extraordinary powers.",0,2014-07-11,portada/2023/05/09/Tokyo_Esp_MID.jpg,7.2,1,8,12,https://www.imdb.com/title/tt3774792/,6.4
685,1,2023-10-08,2024-07-07,2024-07-07,Tokyo Ghoul,"1,9,26,30,43,45","A Tokyo college student is attacked by a ghoul, a superpowered human who feeds on human flesh. He survives, but has become part ghoul and becomes a fugitive on the run.",0,2014-07-03,portada/2023/05/09/Tokyo_Ghoul_MID.jpg,8.9,1,6,48,https://www.imdb.com/title/tt3741634/,7.7
686,1,2023-10-08,2024-07-07,2024-07-07,Tokyo Magnitud 8,"9,19","An apocalyptic look at the possibility of an earthquake of magnitude 7 or greater striking the Tokyo area. Mirai, a middle school freshman girl who goes to Tokyo's artificial Odaiba Island for a robot exhibition with her brother Yutaka at the start of summer vacation. A powerful ...",0,2009-07-09,portada/2023/05/09/Tokyo_Magnitud_8_MID.png,8.4,1,8,11,https://www.imdb.com/title/tt1440068/,7.8
687,1,2023-10-08,2024-07-07,2024-07-07,Tokyo Majin,"1,2,9,26,35,43,45","A force of supernatural darkness is unleashing the walking dead on Tokyo, and five high school students with extraordinary powers - and nothing in common - must band together to fight the scourge.",0,2007-01-19,portada/2023/05/09/Tokyo_Majin_MID.png,4.6,1,5,26,https://www.imdb.com/title/tt3198020/,6.2
688,1,2023-10-08,2024-07-07,2024-07-07,Tokyo Ravens,"5,34,38,42,43","Tsuchimikado Harutora was born into the prestigious Onmyoji family, but can't see ""spirit energy"". Therefore, he's been enjoying a peaceful daily life with his friends at the Onmyo branch school. One day, his childhood friend Tsuchimikado Natsume, heir to the head family, suddenl...",0,2013-10-08,portada/2023/05/09/Tokyo_Ravens_MID.png,6.1,1,5,24,https://www.imdb.com/title/tt3104072/,7.2
689,1,2023-10-08,2024-07-07,2024-07-07,Tokyo Revengers,"1,9,34,38","Hanagaki Takemichi lives an unsatisfying life right up until his death. Waking up 12 years in the past, he reckons with the eventual fate of his friends and tries to prevent an unfortunate future.",0,2021-04-11,portada/2023/05/09/Tokyo_Revengers_MID.jpg,8.9,1,6,48,https://www.imdb.com/title/tt13196080/,7.8
690,1,2023-10-08,2024-07-07,2024-07-07,Tomodachi Game,30,"Yuuichi Katagiri knows the hardships of not having enough funds. He works hard to save up in order to go on the high school trip. However, after the class' money is all collected; it's stolen. Suspicion falls on two of Yuuichi's friends.",0,2022-04-05,portada/2023/05/10/Tomodachi_Game_MID.jpg,7.8,1,8,12,https://www.imdb.com/title/tt15830678/,7.6
691,1,2023-10-08,2024-07-07,2024-07-07,Tonikaku Kawaii,"5,32,38",A Young Prodigy accepts a Sudden Proposal from a Mysterious Woman who he falls in love with after she saves him from a Near-Death Experience.,0,2020-10-03,portada/2023/05/09/Tonikaku_Kawaii_MID.jpg,6.9,1,8,12,https://www.imdb.com/title/tt12311976/,7.7
692,1,2023-10-08,2024-07-07,2024-07-07,Toradora,"5,20,32,34",Toradora tells the tale of Ryuji (dragon) and Taiga (tiger) helping each other confess to their crushes.,0,2008-10-01,portada/2023/05/09/Toradora_MID.jpg,7.5,1,5,25,https://www.imdb.com/title/tt1279024/,7.9
693,1,2023-10-08,2024-07-07,2024-07-07,Trese,1,"Set in Manila where the mythical creatures of Philippine folklore live in hiding amongst humans, Alexandra Trese finds herself going head to head with a criminal underworld comprised of malevolent supernatural beings.",0,2021-06-10,portada/2023/05/10/Trese_MID.jpg,5.5,1,3,6,https://www.imdb.com/title/tt9310336/,7.0
694,1,2023-10-08,2024-07-07,2024-07-07,Triage x,"1,2,11,38","A vigilante organization known as ""Black Label"" task themselves with killing undesirable people.",0,2015-04-08,portada/2023/05/09/Triage-x_MID.jpg,6.1,1,8,11,https://www.imdb.com/title/tt6410184/,6.1
695,1,2023-10-08,2024-07-07,2024-07-07,Trickster Edogawa Ranpo Shounen Tanteidan yori,"9,26,30","It is the 2030s. The Boy Detectives Club gathers under Kogoro Akechi, the mysterious detective. The group solves cases great and small using their unique skills. One day, a member of the club, Kensuke Hanazaki, meets the boy Yoshio Kobayashi. Kobayashi's body cannot die due to th...",0,2016-10-03,portada/2023/05/09/Trickster_edogawa_ranpo_shounen_tanteidan_yori_MID.jpg,6.3,1,5,24,https://www.imdb.com/title/tt8851064/,6.6
696,1,2023-10-08,2024-07-07,2024-07-07,Trigun,"1,5,35",Vash the Stampede is the most infamous outlaw on the planet Gunsmoke and with a 60 billion double dollar price on his head the most sought after.,0,1998-04-01,portada/2023/05/09/Trigun_MID.jpg,7.1,1,6,39,https://www.imdb.com/title/tt0251439/,8.2
697,1,2023-10-08,2024-07-07,2024-07-07,Trinity Seven,"1,5,21,32","Arata Kasuga's life falls apart as a bizarre incident causes worldwide destruction and takes his cousin, Hijiri Kasuga, to another world; Arata enrolls in the Royal Biblia Academy, where the Trinity Seven await.",0,2014-10-07,portada/2023/05/09/Trinity_Seven_MID.jpg,5.4,1,8,14,https://www.imdb.com/title/tt3532752/,6.7
698,1,2023-10-08,2024-07-07,2024-07-07,True Tears,"9,32,34","Living together with the girl he love should be a dream for Nakagami, but the reality is closer to a nightmare. At school, Hiromi is kind and popular. But at home, she is a completely different person. How can he unlock her heart?",0,2008-01-04,portada/2023/05/09/True_Tears_MID.jpg,5.5,1,8,13,https://www.imdb.com/title/tt1161697/,7.0
699,1,2023-10-08,2024-07-07,2024-07-07,Tsubasa Chronicle,"2,12,21,32","Childhood friends Syaoran and Sakura travel across dimensions with Kurogane, Fye, and Mokona to retrieve fragments containing Sakura's lost memories, overcoming challenges in alternate realities.",0,2005-04-09,portada/2023/10/10/Tsubasa_Chronicle_TqebjPx.jpg,7.6,1,2,58,https://www.imdb.com/title/tt0477543/,7.2
700,1,2023-10-08,2024-07-07,2024-07-07,Tsugumomo,"1,5,11,34,36,43","A normal high school student treasures a gift his mother gave him. One day, he finds out the true power of this gift and is drawn into a whole new world, complete with a harem of beautiful women.",0,2017-04-02,portada/2023/05/09/Tsugumomo_MID.jpg,6.8,1,5,25,https://www.imdb.com/title/tt8372010/,6.6
701,1,2023-10-08,2024-07-07,2024-07-07,Tsuki ga Michibiku Isekai Douchuu,"2,12","Makoto Misumi, an ordinary teenager, is summoned to a fantasy world to be its hero. However, the goddess judges him unattractive and dismisses him from his duties.",0,2021-07-07,portada/2023/05/09/Tsuki_ga_Michibiku_Isekai_Douchuu_MID.jpg,5.8,1,6,37,https://www.imdb.com/title/tt13311344/,7.6
702,1,2023-10-08,2024-07-07,2024-07-07,Tsuki to Laika to Nosferatu,35,"In an alternate 1960s, a space program recruits a vampire to serve as an astronaut and go into space.",0,2021-10-03,portada/2023/05/10/Tsuki_to_Laika_to_Nosferatu_MID.jpg,7.3,1,8,12,https://www.imdb.com/title/tt14264160/,6.6
703,1,2023-10-08,2024-07-07,2024-07-07,Tsurezure Children,"5,32,34,38","A series of stories, some loosely connected to each other, about young male and female highschool students struggling to confess their feelings to each other.",0,2017-07-04,portada/2023/05/09/Tsurezure_Children_MID.jpg,6.7,1,8,12,https://www.imdb.com/title/tt7155052/,7.3
704,1,2023-10-08,2024-07-07,2024-07-07,Uchuu Kyoudai,"5,20,35,36,39","One evening two brothers see what appears to be a UFO in the sky. Whether or not that was the case becomes irrelevant, but it does spark an interest in space and the two brothers make a promise to go to space one day. Now, many years later, the younger brother Hibito is about to ...",0,2012-04-01,portada/2023/05/09/Uchuu_Kyoudai_MID.jpg,8.1,1,2,84,https://www.imdb.com/title/tt2267446/,8.2
705,1,2023-10-08,2024-07-07,2024-07-07,Ulysses Jehanne Darc to Renkin no Kishi,"1,12","During the Hundred Years' War, Montmorency, the son of a nobleman, immerses himself in the study of alchemy and magic at Paris' school for knights. However, his everyday life comes to an end when France loses the Battle of Agincourt and the academy is shuttered. Fleeing the Engli...",0,2018-10-07,portada/2023/05/09/Ulysses_Jehanne_Darc_to_Renkin_no_Kishi_MID.jpg,5.6,1,8,12,https://www.imdb.com/title/tt8800144/,5.1
706,1,2023-10-08,2024-07-07,2024-07-07,Un go,"26,43","In a post-war Japan, an experienced detective takes on cases with the help of his supernatural assistant.",0,2011-10-14,portada/2023/05/09/Un_Go_MID.jpg,5.8,1,8,12,https://www.imdb.com/title/tt2127216/,6.5
775,1,2023-10-23,2024-07-07,2024-07-07,Undead Girl Murder Farce,"26,47","In a world inhabited by vampires, golems, werewolves and other creatures, Aya Rindo, along with Tsugaru Shunichi and Shizuku Hasei, travels as supernatural detective, solving mysteries while she looks for her lost body.",0,2023-07-01,portada/2023/10/15/Undead_Girl_Murder_Farce.jpg,6.8,1,8,13,https://www.imdb.com/title/tt27206542/,7.5
776,1,2023-10-23,2024-07-07,2024-07-07,Undead Unluck,"1,5,38","An unlucky girl meets an undead guy. The two work together well with their super abilities, but discover a conspiracy involving superhumans.",0,2023-10-01,portada/2023/10/23/Undead_Unluck.jpg,8.2,1,5,24,https://www.imdb.com/title/tt21927720/,7.4
